,TV,Radio,Social Media,Influencer,Sales,ROI
1228,37.0,7.753853243,0.646902083,Nano,128.5775395,0.353100203212397
1229,43.0,22.07496465,3.662349016,Mega,153.0649097,0.4490729704196859
1230,64.0,18.10614293,3.746012095,Mega,222.3419275,0.3861267012943387
1231,50.0,24.2342799,3.802225298,Nano,172.7968154,0.45160846869403587
1232,85.0,17.92814765,2.125619697,Mega,305.3832807,0.3440062832064532
1233,37.0,14.82608899,5.056452865,Mega,133.9665006,0.4246027297887036
1234,87.0,36.78144812,5.944544971,Micro,310.0064665,0.418462216467991
1235,94.0,39.22119838,10.42085288,Mega,336.8884053,0.42637873254226843
1236,88.0,28.32811978,2.4669255,Nano,313.0482667,0.37947836776826344
1237,10.0,2.298248107,2.435478085,Mega,33.59144825,0.43861539051088694
1238,24.0,14.68411591,0.975862762,Micro,87.8650301,0.4513738699783363
1239,38.0,11.25013604,3.18319928,Micro,134.5871144,0.3895865926968711
1240,99.0,38.26367194,3.918182853,Mega,348.837593,0.4047208719072889
1241,33.0,22.70338207,2.302985634,Mega,118.8740489,0.48796493634028143
1242,57.0,24.07376287,3.314484216,Mega,208.1833927,0.4053553263377093
1243,72.0,14.31731074,1.755859447,Mega,256.1705613,0.3438067580445279
1244,29.0,11.92270713,6.033385743,Nano,103.8744139,0.4520467659938345
1245,40.0,21.84297247,4.621465773,Micro,147.4245875,0.4508368608662378
1246,17.0,5.002416953,3.00718727,Micro,59.24360112,0.42214861605630905
1247,96.0,33.16691487,4.802682588,Mega,345.054354,0.3882565048230054
1248,46.0,17.92129715,2.374454098,Nano,167.4756663,0.39585303771381386
1249,57.0,17.26553001,3.183217517,Mega,205.6516972,0.376601548061525
1250,36.0,16.01664419,2.893217344,Nano,126.1776343,0.43517903817602327
1251,42.0,9.457616913,1.857779697,Macro,150.8827395,0.35335649913753053
1252,90.0,29.0968972,6.041618334,Macro,322.8363326,0.3876221567943806
1253,18.0,8.25489387,3.241749256,Macro,62.38868798,0.4727883223871572
1254,51.0,20.69590176,7.122475601,Nano,179.782486,0.43840965332407295
1255,28.0,15.02799004,2.260928448,Nano,94.77142622,0.4778752446213846
1256,44.0,11.90949864,3.863594664,Mega,152.2200272,0.39267561833677034
1257,18.0,0.544774758,0.584802079,Micro,61.92842166,0.3088981815494246
1258,38.0,12.06842573,0.85156322,Macro,133.2952269,0.38200909465573674
1259,65.0,18.47026586,3.450908225,Macro,230.4452322,0.3771879906352864
1260,33.0,13.38002348,5.391596379,Macro,113.6807083,0.4554125377401435
1261,74.0,25.85526144,5.046778104,Macro,260.9790138,0.4019558431789889
1262,21.0,4.981465892,3.017010069,Nano,75.36215456,0.3847883082736535
1263,74.0,29.34550253,3.295645315,Nano,262.0124404,0.4070079561191706
1264,40.0,10.83821968,3.212553047,Macro,143.3820862,0.37697019313560526
1265,94.0,30.97274726,3.950369298,Macro,336.6023006,0.3830131770584815
1266,75.0,24.56962198,3.306948842,Micro,261.289447,0.3937264669629003
1267,61.0,18.97689884,2.309437067,Mega,215.3913543,0.3820317494841993
1268,92.0,35.31185933,5.238633498,Nano,329.0311993,0.4028508333252153
1269,99.0,33.89927206,7.955180603,Macro,352.8999567,0.39913423050584346
1270,68.0,26.21474469,5.257853498,Micro,237.886004,0.4181523776741401
1271,42.0,19.99560462,4.136097691,Macro,145.7346993,0.45378144414917665
1272,63.0,16.52948801,3.351418583,Micro,223.6950619,0.3705084318314136
1273,75.0,28.80884454,6.73194589,Mega,268.791677,0.41125079341649406
1274,15.0,17.87852819,6.684451448,Macro,50.73559898,0.7797873767804682
1275,49.0,21.10566879,7.20966175,Mega,170.0457399,0.4546737282890319
1276,66.0,18.92735337,7.016310108,Nano,232.6205345,0.3952517075744231
1277,31.0,6.900105047,0.7423989,Nano,111.8268837,0.3455564768367054
1278,56.0,20.7459852,4.241658945,Macro,202.9861934,0.398981047865692
1279,54.0,20.11177512,3.804180277,Micro,194.1291713,0.4013613970287422
1280,60.0,12.23406316,1.659737604,Micro,214.1917541,0.3449890079778753
1281,35.0,5.121271546,0.875164961,Mega,122.8236586,0.3337828963433923
1282,50.0,8.412303495,3.642783793,Micro,177.1283951,0.35033957854677134
1283,37.0,14.42898333,0.246283393,Macro,131.29209,0.39359009916743654
1284,39.0,13.63285082,2.890436804,Micro,136.8019191,0.4058662918567201
1285,28.0,18.40492335,2.688172679,Nano,102.3886217,0.47947804369164587
1286,87.0,26.92871169,0.550205659,Macro,306.9884652,0.3729095074449071
1287,61.0,23.9098499,5.37298311,Macro,218.092673,0.4139654568312801
1288,40.0,8.588407255,3.068645816,Micro,140.1615469,0.3685536740533791
1289,79.0,27.50669513,7.241425458,Macro,285.4800485,0.3984450793870451
1290,11.0,0.216101168,0.753242703,Mega,41.39651524,0.28913892393131785
1291,80.0,27.51236249,1.032765641,Nano,283.416972,0.382987396150009
1292,11.0,0.491153398,1.505058922,Micro,34.93300225,0.3720325045924159
1293,94.0,34.15861088,5.82074361,Micro,330.640837,0.40521115209371433
1294,84.0,25.04782863,3.111012701,Micro,295.4963766,0.37956080078377513
1295,21.0,7.046414004,0.056054843,Macro,72.07541671,0.3899036610509247
1296,16.0,10.32754546,1.40656398,Micro,57.40985369,0.48308970773132104
1297,71.0,20.84941338,2.469887527,Mega,253.4622592,0.3721236495117613
1298,27.0,0.975331234,0.409356653,Nano,88.80402133,0.3196329114592811
1299,59.0,28.88785755,5.388404394,Micro,207.3302796,0.4498921340575861
1300,22.0,13.1533711,3.584616882,Nano,79.69777425,0.4860611020388691
1301,65.0,21.07836064,3.607061612,Mega,232.2761831,0.38611544694355704
1302,28.0,3.306779995,2.690659024,Macro,99.48425179,0.3417368920938838
1303,49.0,14.87396622,1.638303876,Macro,174.200192,0.3760746147512857
1304,61.0,20.00446791,6.081970669,Mega,220.1068272,0.39565532649229884
1305,72.0,24.68121877,6.002450357,Nano,256.0372024,0.40104980121826234
1306,27.0,8.158783618,1.846245517,Macro,100.2771075,0.36902768794961505
1307,50.0,12.39492222,0.742938135,Mega,176.9281077,0.35685602008504386
1308,79.0,33.69096007,7.889353903,Micro,279.6918286,0.4311184727010648
1309,57.0,17.73126576,1.135948669,Micro,200.1080526,0.3791312415630394
1310,49.0,16.39876978,1.569718706,Macro,171.3306322,0.390872826569772
1311,20.0,9.578543177,2.141996655,Mega,72.31156329,0.4386648329643656
1312,59.0,8.856135087,3.232468215,Nano,214.291665,0.33173760305609645
1313,51.0,16.74509293,1.373291629,Micro,184.8950088,0.3738250426963391
1314,65.0,29.06907952,3.380965049,Mega,234.3780869,0.41578138066541237
1315,54.0,9.42171819,0.760326336,Macro,190.0490835,0.33771299152831746
1316,30.0,11.26567713,0.144117014,Mega,102.4712089,0.40411150203576846
1317,47.0,9.266865633,4.040010034,Mega,164.6380952,0.3662996440388846
1318,73.0,22.37030589,0.171148051,Nano,257.6727806,0.3707859779311125
1319,94.0,29.8950106,6.500131863,Macro,333.7007365,0.39075473380922554
1320,10.0,6.492418979,1.307754019,Micro,34.0463585,0.5228216403231495
1321,19.0,2.477590756,5.557077517,Nano,68.63176182,0.39390899426279663
1322,79.0,19.57607017,4.32634078,Macro,279.4144408,0.3682787856467868
1323,94.0,40.3813996,5.407997745,Macro,331.4446076,0.42175794729990956
1324,65.0,23.88150599,2.832255371,Nano,228.577409,0.4012372078336053
1325,80.0,33.31778758,5.06205685,Micro,284.0248239,0.4167940069621499
1326,24.0,9.255560345,3.540823973,Micro,85.37271907,0.43100869597264896
1327,35.0,5.785759307,3.368526918,Mega,127.2212975,0.3470667812124774
1328,27.0,8.720237277,1.05124005,Micro,100.6415713,0.3653706599769672
1329,98.0,34.15632865,6.982952679,Micro,347.8305464,0.40002030520054405
1330,45.0,6.134131482,2.619106545,Macro,160.3981526,0.3351237975979033
1331,29.0,15.47539803,4.828720171,Mega,106.3468306,0.46361624434720106
1332,100.0,41.1538091,4.31660016,Macro,353.617947,0.4113773367390767
1333,99.0,28.76670512,5.585103137,Macro,352.3179119,0.37849852009468604
1334,16.0,17.75660719,4.547851426,Micro,55.40369343,0.6913701279571896
1335,51.0,14.84955816,6.545391968,Micro,181.6616002,0.39851542675115115
1336,66.0,22.15855916,2.197680767,Macro,234.3288131,0.3855959441421333
1337,41.0,12.99793945,3.006704771,Micro,147.3867563,0.38676910770035045
1338,35.0,12.14629522,1.992383015,Mega,122.9577834,0.39963861478491813
1339,99.0,37.46822321,7.194404457,Macro,349.4961687,0.411056373525848
1340,15.0,10.41031566,1.834639961,Micro,51.78609705,0.526105599244035
1341,99.0,29.85251876,9.316561995,Nano,353.4458885,0.390920039673909
1342,72.0,26.93997283,2.332437144,Macro,257.1804575,0.3937795700281776
1343,15.0,2.797290618,4.83886776,Nano,48.86115001,0.4632751863876975
1344,13.0,3.220673901,2.446239991,Nano,45.23135362,0.41269854642921916
1345,61.0,17.07116687,3.800921079,Nano,222.5963753,0.36780512638024077
1346,31.0,9.170028162,1.012183081,Nano,110.5825006,0.3724116475893836
1347,58.0,15.2413917,0.114189919,Macro,209.1489884,0.35073361903480277
1348,16.0,7.327697332,3.236219566,Macro,58.13798394,0.45691155932436
1349,54.0,14.05805349,1.497131726,Macro,195.7694205,0.35529136796928923
1350,90.0,32.98908421,5.114303431,Macro,321.266614,0.39874478722211704
1351,12.0,0.683476114,0.765877712,Micro,43.57911654,0.30861923998976043
1352,59.0,24.66295001,4.291873948,Micro,209.1876697,0.4204589308927132
1353,17.0,11.16675392,2.370877592,Macro,63.48794091,0.480998927895455
1354,60.0,23.53730258,4.940351212,Micro,213.9107918,0.4136194020296268
1355,17.0,5.114304619,0.260751503,Mega,61.81393577,0.36197429986102314
1356,25.0,6.831105212,1.051652994,Micro,94.28890228,0.3487447346491687
1357,32.0,4.01212603,0.427108804,Nano,112.2035442,0.32476010534077226
1358,47.0,20.27755079,0.747904517,Macro,169.8875281,0.4004146511976943
1359,57.0,20.46156446,5.264913626,Micro,197.1858386,0.41953559481426167
1360,48.0,13.68967669,3.947498786,Mega,173.0984379,0.3791898775765902
1361,21.0,14.44136866,0.342016761,Micro,74.21648745,0.4821487333944151
1362,27.0,9.569824803,2.216601931,Mega,97.36011862,0.39838105462242507
1363,90.0,36.55151239,9.883176364,Mega,317.576616,0.42961188538516326
1364,23.0,1.119933449,2.024287502,Micro,84.37002181,0.30987571639932
1365,18.0,2.609402156,0.055425098,Nano,62.00526615,0.33327535767701894
1366,12.0,2.433254458,2.478694936,Micro,42.77124819,0.3954046259971914
1367,81.0,25.70916199,5.579523367,Nano,290.5860748,0.3864214258521654
1368,60.0,20.65364197,3.097761704,Micro,210.8924638,0.3971284803871687
1369,93.0,29.30608808,2.303326934,Micro,327.771081,0.3801720842297249
1370,47.0,18.85597236,2.305723529,Micro,167.6367081,0.40660364106135777
1371,10.0,8.939084838,1.008130201,Micro,34.10189493,0.5849298134295788
1372,55.0,20.1870126,5.001959098,Mega,197.6712502,0.4056683590399025
1373,78.0,37.59808506,5.780036656,Micro,277.0929501,0.4380411759743288
1374,80.0,26.98790612,3.081278114,Macro,284.7262777,0.38657894565662
1375,95.0,33.32069261,3.488541517,Macro,340.9498167,0.3865942366614565
1376,51.0,16.94974752,1.348300822,Mega,176.0068363,0.393723617779726
1377,70.0,24.90507404,2.458070702,Micro,249.4106969,0.39037277050325264
1378,83.0,31.8388312,3.84892856,Micro,292.0247067,0.40643054178949717
1379,70.0,20.74153565,4.51238522,Mega,243.5008161,0.39118522227408664
1380,92.0,36.90254427,7.630973429,Nano,326.2296412,0.41851965749272935
1381,71.0,17.14796237,3.407461351,Macro,255.9716288,0.3576780135760108
1382,16.0,12.54786817,2.389338867,Mega,60.38358214,0.5123446794738302
1383,89.0,26.70268754,3.575561714,Micro,315.9003207,0.37758191884608616
1384,61.0,20.19729211,1.344451932,Micro,214.7407046,0.38437865888421796
1385,51.0,20.1474308,4.116821554,Nano,178.5935732,0.42142755198539245
1386,57.0,20.71769224,2.66330205,Micro,209.0289496,0.3845447936461333
1387,37.0,20.04563677,3.7938089,Mega,132.2091868,0.4601756288088749
1388,16.0,4.597245997,1.669253333,Micro,56.07567864,0.3970794446010828
1389,17.0,6.151246864,1.483987622,Macro,60.76229385,0.40543621586794326
1390,43.0,13.99501231,0.845058595,Nano,152.4241128,0.37946798470720705
1391,36.0,7.083959569,1.081620709,Nano,124.1332061,0.355791827711441
1392,89.0,23.72064054,0.690473124,Mega,321.3230185,0.3529504801536651
1393,33.0,16.10664487,0.423792124,Mega,116.4897309,0.4251914448709573
1394,98.0,34.41226462,1.939969763,Macro,352.3803252,0.3812705329298561
1395,16.0,8.303409472,2.058523812,Micro,52.87884782,0.4985345628886662
1396,60.0,19.17142898,4.820069297,Macro,211.203686,0.3976800777851955
1397,40.0,12.16897263,1.785034944,Micro,140.9139961,0.38288607992999785
1398,62.0,16.08778914,5.060162938,Macro,215.7297595,0.3854264347705816
1399,26.0,10.81384681,2.310877745,Micro,95.28065047,0.4106261277815141
1400,68.0,21.28876131,3.213254208,Nano,239.4136594,0.3863689972820322
1401,85.0,24.74836655,2.607544268,Micro,306.4206717,0.3666720988328151
1402,59.0,16.64673559,6.234787461,Mega,210.121506,0.38968654189543067
1403,62.0,24.93153398,5.478962155,Nano,216.9365271,0.4259794206643774
1404,60.0,21.11999146,5.703028235,Macro,209.3268298,0.41477253430892974
1405,77.0,28.85380575,6.217753837,Micro,279.7655483,0.4005909958106161
1406,79.0,30.0181942,4.184199312,Micro,283.5943902,0.3991700732590866
1407,58.0,20.50407599,3.431358073,Mega,208.9592114,0.39211209457598484
1408,100.0,34.36913284,5.77397264,Mega,358.8975626,0.390482187911075
1409,80.0,23.9546322,3.203461356,Micro,283.78129,0.37760802890141204
1410,15.0,9.047571207,1.340007941,Micro,57.4053155,0.44225136517192387
1411,73.0,20.74650679,1.918559126,Macro,262.8661923,0.3639306564262201
1412,84.0,34.98456952,11.26042983,Macro,301.4931202,0.4319999052170743
1413,41.0,9.556845464,1.356011738,Micro,139.9053476,0.3710569902618933
1414,96.0,29.649119,5.09171967,Macro,343.1144234,0.3810415119669376
1415,97.0,28.72454528,6.334771996,Mega,348.1096475,0.3793612679924362
1416,59.0,20.68293062,1.912705682,Nano,209.2848034,0.38987845737680543
1417,60.0,14.31611675,3.134427989,Macro,215.4557751,0.35947305057408047
1418,49.0,17.82159027,2.732126315,Mega,175.8979831,0.39542077378714413
1419,23.0,10.2124244,0.104238928,Micro,83.19717896,0.400454243094206
1420,76.0,24.45854148,4.009270923,Nano,266.413766,0.39212618015767253
1421,38.0,8.062971378,2.409346229,Macro,132.3142815,0.36634229546112906
1422,24.0,2.353887518,1.093828271,Nano,81.69957779,0.3359590897709583
1423,83.0,20.31568063,1.682342275,Macro,298.706397,0.35150912052613326
1424,53.0,16.56332672,3.969570171,Micro,189.9324946,0.3871527989239604
1425,33.0,8.183954068,0.147169499,Nano,114.2039293,0.36190631811299684
1426,33.0,19.33747589,0.742523265,Nano,114.0368952,0.4654633841258772
1427,93.0,31.24781296,7.63806843,Macro,331.006228,0.39843927465316453
1428,61.0,22.69716459,6.146138462,Micro,216.0364765,0.41587098858280075
1429,67.0,21.50116376,2.810213152,Mega,236.1821108,0.3866142808306208
1430,49.0,8.283163563,1.257285088,Mega,177.4436895,0.329910005906409
1431,90.0,20.40428624,2.217787717,Nano,322.2209951,0.3495181123193049
1432,69.0,17.02750719,3.249834162,Nano,244.8532522,0.36461570573331353
1433,22.0,7.789761193,0.288511704,Mega,79.85053634,0.376682164900284
1434,55.0,20.69486154,3.953574081,Nano,192.682492,0.4133662316397694
1435,68.0,16.67482871,1.329460183,Macro,242.9898876,0.35394184401030193
1436,77.0,27.15924867,6.883559609,Nano,275.9579113,0.4023903781409727
1437,70.0,25.92397364,4.101003394,Macro,249.0485731,0.40162838834590375
1438,28.0,17.01736977,3.049292563,Micro,98.52768262,0.48784931356178085
1439,32.0,11.95566454,3.206331913,Nano,115.6169326,0.4079159980499258
1440,83.0,36.0042875,6.299889469,Nano,295.2811812,0.4243554447316062
1441,39.0,16.43039265,0.629930468,Micro,140.2820132,0.3996258810320524
1442,94.0,37.63339784,3.593898692,Mega,337.8500686,0.4002583071608114
1443,39.0,14.85751537,4.283919463,Mega,142.9248859,0.4067971400983291
1444,48.0,17.88145952,0.076059762,Macro,169.2278032,0.3897558086483509
1445,83.0,29.04890683,1.976047337,Nano,287.2446931,0.39696104716999553
1446,98.0,34.76307368,3.207630038,Micro,347.2449302,0.3915700184296024
1447,73.0,26.57564178,2.874401986,Nano,260.1839205,0.39376008928268874
1448,47.0,13.39621739,4.181491721,Mega,164.7607918,0.3919482809319687
1449,59.0,17.21377371,3.625658422,Micro,213.9776583,0.3731204125061686
1450,43.0,13.78107412,1.250244985,Mega,150.938614,0.3844696699348253
1451,66.0,23.44360429,3.951207434,Mega,237.7629107,0.39280647872721386
1452,10.0,6.171299414,2.248700745,Mega,37.09921372,0.49650648388458624
1453,54.0,13.81708859,2.491412135,Mega,193.0901217,0.3641227221050532
1454,24.0,13.022179,0.776760663,Macro,84.8192448,0.4456410777074025
1455,52.0,20.82910512,3.906481634,Nano,182.7487325,0.41989668384704126
1456,77.0,27.59973089,5.084562862,Mega,277.7194554,0.3949463806704555
1457,61.0,20.21722551,6.875922114,Nano,216.6811536,0.40655657476617757
1458,88.0,38.86435129,2.621418947,Nano,311.1146946,0.4161994675419616
1459,92.0,30.29945976,5.942147048,Nano,328.3491751,0.39056472966299827
1460,36.0,16.53025145,2.138833994,Mega,125.6101586,0.4352282176323914
1461,84.0,26.01281569,3.027266611,Macro,303.1964247,0.37282788678279555
1462,94.0,31.26698648,5.332790413,Mega,339.190205,0.385034045700111
1463,91.0,36.1004354,4.332061718,Micro,319.9056448,0.410847696045406
1464,21.0,11.1103027,1.609824309,Nano,84.62406262,0.3984697255722464
1465,70.0,18.75537671,4.499500158,Micro,256.2428753,0.3639315893517841
1466,84.0,30.18997846,3.43325727,Nano,302.0929048,0.38936113315164494
1467,24.0,10.79356441,2.557924297,Mega,79.26863682,0.4712013503123088
1468,83.0,32.79010616,10.2437346,Mega,296.8122379,0.42462481214289577
1469,13.0,7.444383355,5.103530387,Nano,44.05096813,0.579962593934482
1470,21.0,7.578230065,1.031606867,Nano,76.5992176,0.3865553442937516
1471,100.0,31.73905151,6.53042334,Macro,353.251334,0.391419540541636
1472,76.0,23.59569776,4.519114653,Micro,267.7402836,0.38886495156084167
1473,67.0,32.88272902,3.497704311,Nano,241.3945829,0.42826326957728933
1474,73.0,24.18800586,5.899739191,Nano,264.2218327,0.39015604425107
1475,25.0,12.01841398,4.143639285,Macro,86.43456078,0.47622216036671805
1476,23.0,17.77730935,3.588287267,Nano,79.41889491,0.5586277253955307
1477,11.0,8.572132356,3.802582991,Macro,40.67745075,0.5746356990426692
1478,36.0,20.38097787,3.928353632,Nano,123.4259731,0.4886275553455612
1479,97.0,38.17272809,5.546782045,Micro,347.7659391,0.4046385637971754
1480,55.0,14.15724514,3.449239584,Micro,201.9961016,0.359444980120349
1481,11.0,2.608126516,2.573891358,Micro,42.18314566,0.38361335127608875
1482,46.0,24.51757273,1.461142201,Macro,162.7823996,0.4421775026530571
1483,32.0,3.117856352,1.381985223,Macro,113.4593656,0.3216996797221648
1484,74.0,25.11653866,5.846600188,Mega,261.9747959,0.40066121050845716
1485,14.0,12.39563737,1.908127571,Nano,58.53156501,0.4835641236683892
1486,64.0,22.46616939,7.150085369,Nano,233.0154686,0.4017598287421164
1487,66.0,22.33069931,4.741691262,Macro,236.0814972,0.3942383951129907
1488,19.0,3.562325119,1.729921479,Nano,62.19423217,0.39058680765766585
1489,50.0,22.48656303,4.686640068,Macro,170.8145171,0.45179534156819046
1490,47.0,20.82015775,3.598794638,Mega,165.7856483,0.430790922618119
1491,46.0,19.46702048,1.145521306,Micro,162.1521711,0.41080265120175136
1492,50.0,16.68128451,1.258518049,Nano,174.8039768,0.38866279705256684
1493,89.0,31.55684861,6.639293117,Micro,316.1769362,0.40229418140272305
1494,97.0,34.46795513,4.088163909,Nano,347.5891327,0.3899895200578577
1495,53.0,5.856616799,2.762125352,Nano,190.619282,0.3232555568591429
1496,45.0,15.44215432,1.161453302,Macro,160.9908055,0.3826529560534437
